username;giorno;mese;anno;orario;retweets;favorites;text;operatore;label
thomaslevy14;2014-11-17;2014-11;2014;17:49;0;0;@ VodafoneIT Mi fate sapere se sulla zona di Sezze (LT) ci sono problemi di connessione. Mi connetto con la chiavetta da qualche giorno no va;VODAFONE;D
jacopobassan;2014-11-17;2014-11;2014;16:59;0;0;@ VodafoneIT uno poi non si deve innervosire, anno 2014 e per due gocce in metro da Lotto a Cordusio a Milano senza linea. Complimenti.;VODAFONE;D
AngeloMaggioni3;2014-11-17;2014-11;2014;16:05;0;0;@ VodafoneIT una domanda domani faccio trasloco per la linea voda come devo fare? grazie scusatemi ma non ricordo che passaggi dovevo fare :);VODAFONE;D
MaurizioPinto1;2014-11-17;2014-11;2014;16:01;0;0;@ VodafoneIT contrada chietri tra alberobello e putignano (ba) impossibile telefonare figuriamoci internet!;VODAFONE;D
Ferdi_fefe;2014-11-17;2014-11;2014;14:50;0;1;@ VodafoneIT salve mi è arrivato un mess cn scritto che se faccio la portabilità a vodafone avrò 1000 min e 1000 mess e 2gb di internet 4g;VODAFONE;D
ilconfa;2014-11-17;2014-11;2014;14:40;0;0;@ VodafoneIT ma è possibile restare 2 giorni senza chiamate sms e internet fondamentali per lavorare?;VODAFONE;D
ilgioker;2014-11-17;2014-11;2014;14:23;0;0;@ VodafoneIT ciao, vi ho segnalato numero di telefono e zona di provenienza, siete riusciti a risolvere il problema? La connessione è lenta.;VODAFONE;D
Andrea_Consalvo;2014-11-17;2014-11;2014;14:03;0;0;@ VodafoneIT Ci sono problemi di rete nei comuni di Lanciano,Paglieta,Atessa e nella z.ind.le Val di Sangro (Prov. di Chieti) da stamattina!;VODAFONE;D
eliseomartelli;2014-11-17;2014-11;2014;13:52;0;0;@ VodafoneIT Salve, in Abruzzo (provincia di Chieti) da stamattina Vodafone non riceve. Problemi per Internet, chiamate e messaggi.;VODAFONE;D
DiSo94;2014-11-17;2014-11;2014;13:48;0;0;@ VodafoneIT speriamo si risolvi presto allora, non se ne può più di non avere copertura nemmeno per chiamare!;VODAFONE;D
annalisaros;2014-11-17;2014-11;2014;13:43;0;0;@ VodafoneIT Ci sono problemi in Abruzzo, provincia di Chieti. Che succede? Tutti i telefoni vodafone sono down.;VODAFONE;D
Fabrypaderno;2014-11-17;2014-11;2014;13:31;0;0;@ VodafoneIT telefonicamente mi fate una proposta,arriva sim trovo totalmente altro.mi dite che richiamate ma nulla! èserietà?segnalo a AGCOM;VODAFONE;D
carmineespADV;2014-11-17;2014-11;2014;11:58;0;0;@ VodafoneIT sono rimasto deluso di aver scoperto di pagare un servizio mai richiesto!! # relaxsuperinternet;VODAFONE;D
carmineespADV;2014-11-17;2014-11;2014;11:56;0;0;@ VodafoneIT non mi siete per niente piaciuti con # relaxsuperinternet;VODAFONE;D
GregValli;2014-11-17;2014-11;2014;11:39;0;0;@ VodafoneIT devo capire perché solo con voi finisco 2gb di internet anche se la connessione dati è sempre disattivata visto che uso il wifi!;VODAFONE;D
whenLousmiles;2014-11-17;2014-11;2014;11:34;0;0;@ VodafoneIT pago 10€ al mese per un cazzo, visto che sono già tre giorni che sono senza rete internet. Grazie per l'efficenza;VODAFONE;D
faboveliu;2014-11-17;2014-11;2014;11:24;0;0;@ VodafoneIT ma quando vi decidete a sistemare i problemi di linea? Da 2 giorni che nn funziona un cazzo, questa è la volta buona che cambio;VODAFONE;D
79Emmaus;2014-11-17;2014-11;2014;09:35;0;0;@ VodafoneIT ciao sono silvia Busto arsizio non c'è segnale internet e telefonico sono su un altro operatore Help me urgente;VODAFONE;D
DiSo94;2014-11-17;2014-11;2014;08:10;0;0;@ VodafoneIT buongiorno, è possibile sapere che succede in zona Busto Arsizio? Ricariche effettuate, ma non avvenute e chiamate interrotte;VODAFONE;D
AVermount;2014-11-16;2014-11;2014;23:25;0;0;@ VodafoneIT non siamo dei pagatori modello lo sappiamo @ markhawk11 però se ci staccate la linea pure quando paghiamo noi ci arrabbiamo;VODAFONE;D
alexansBROS;2014-11-16;2014-11;2014;22:28;0;0;@ VodafoneIT La differenza tra # 4GLTE, # HSPA, # HSPA+ e # 2G Scoprilo in questo semplice # videotutorial >>> https://www.youtube.com/watch?v=CN7rPF2smDI …;VODAFONE;D
simonesalvucci_;2014-11-16;2014-11;2014;19:10;0;0;@ VodafoneIT E' assurdo che chi ha aggiornato il proprio Mac a Yosemite si ritrova con l'internet key non funzionante. # tw190 FATE QUALCOSA;VODAFONE;D
simonesalvucci_;2014-11-16;2014-11;2014;19:08;0;0;@ VodafoneIT E' assurdo che chi ha aggiornato il proprio Mac a Yosemite si ritrova con l'internet key non funzionante, AGGIORNATE IL SOFTWARE;VODAFONE;D
bale_84;2014-11-16;2014-11;2014;15:26;0;0;@ VodafoneIT è normale chiamare il 190 alle 10:30, prenotare richiamata e dopo 5 ore non essere richiamati? Vabè che è domenica, però...;VODAFONE;D
bluele;2014-11-16;2014-11;2014;12:18;0;0;@ VodafoneIT ad Arsago Seprio x la 3 volta in 2 settimane dal venerdì e x tutto weekend telefoni isolati;VODAFONE;D
CJB1975itbr;2014-11-16;2014-11;2014;09:08;0;0;@ VodafoneIT ennesima informazione errata ef ennesimo disservizio, son costretto nuovamente a lamentare...;VODAFONE;D
piofiorucci;2014-11-15;2014-11;2014;18:16;0;0;@ VodafoneIT bah, io ho fatto un contratto pubblicizzato 20 mb, ridotto a 7mb, attivato a 0,70 mb perche' linea satura non migliorabile!!;VODAFONE;D
albertmarini;2014-11-15;2014-11;2014;17:59;0;0;@ VodafoneIT sarà possibile avere un rimborso o un prolungamento del servizio internet a causa di questo vostro disservizio? Grazie;VODAFONE;D
albertmarini;2014-11-15;2014-11;2014;17:53;0;0;@ VodafoneIT è possibile avere una versione beta? Chi possiede un abbonamento con chiavetta USB non può utilizzare internet a causa di ciò...;VODAFONE;D
_rHYdoN_;2014-11-15;2014-11;2014;16:43;0;0;@ VodafoneIT ma con *Scegli Unlimited* se disattivo il 4G mi restano sempre 2gb di internet al mese di 3G o niente?;VODAFONE;D
filidana;2014-11-15;2014-11;2014;16:36;0;0;@ VodafoneIT in pizzo calabro (vv) sono due giorni problemi di linea , questo dopo un temporale? a quando il ripristino;VODAFONE;D
MD_madiweb;2014-11-15;2014-11;2014;16:06;0;0;@ VodafoneIT E perche mai? È utile per coprire gli appartamenti, taverne e seminterrati in cui c è poco o addirittura non c è segnale...;VODAFONE;D
MarcoKrelli;2014-11-15;2014-11;2014;14:23;0;0;@ VodafoneIT si dice servizio limitato. Dove sono c è campo ma è come se il telefono non si registrasse alla rete. Tutti i telefoni.;VODAFONE;D
SimoneCampagna;2014-11-15;2014-11;2014;13:16;0;0;@ VodafoneIT ciao! Vi segnalo problemi di copertura 3G/4G su Gaeta (LT). Impossibilità di chiamare/ricevere e di navigazione.;VODAFONE;D
antonioius;2014-11-14;2014-11;2014;20:39;0;0;@ VodafoneIT ho una vodafone special con 3 gb di traffico internet alta velocità;VODAFONE;D
antonioius;2014-11-14;2014-11;2014;19:33;0;0;@ VodafoneIT Vorrei contattare chi di competenza per segnalare una connessione dati internet lentissima nel mio paese Accadia (fg).(0,4 mbps);VODAFONE;D
stefaniaperron3;2014-11-14;2014-11;2014;15:34;0;0;@ VodafoneIT Dal 20 ottobre sono senza telefono perché non siete in grado di attivarmi una scheda con il mio vecchio numero?;VODAFONE;D
SimoneCampagna;2014-11-14;2014-11;2014;13:39;0;0;@ VodafoneIT a dire il vero no purtroppo stamattina a Formia (LT), dava segnale, ma 0 possibilità di chiamare o utilizzare internet!;VODAFONE;D
Niiami_;2014-11-14;2014-11;2014;13:23;0;0;@ VodafoneIT si, ho cambiato recentemente telefono ma il problema ce l'ho comunque;VODAFONE;D
cern0bil;2014-11-14;2014-11;2014;11:35;0;0;@ VodafoneIT vivo a Terracina (LT), siamo giù tutti quelli che hanno Vodafone, segnale telefono e dati cellulare;VODAFONE;D
ross_ross76;2014-11-14;2014-11;2014;10:59;0;0;@ VodafoneIT # tw190 Salve una settimana fa, ho richiesto un trasferimento di linea presso un nuovo domicilio. Quanto devo attendere?;VODAFONE;D
L_Grimoldi;2014-11-14;2014-11;2014;10:31;0;0;@ VodafoneIT 3481741691, ho internet 1 anno ma non mi fa navigare dicendo il credito è insufficiente, è un errore di sistema ho 1 € di credit;VODAFONE;D
NicolaArisi;2014-11-14;2014-11;2014;09:33;0;0;@ VodafoneIT Ma se con Vodafone RELAX finisco i gb di internet, mi si blocca? In che modo mi avvertite che ho superato la soglia di internet?;VODAFONE;D
Niiami_;2014-11-13;2014-11;2014;19:19;0;0;"@ VodafoneIT potreste aiutarmi? Ho la promozione ""Vodafone Special"" e la connettività dati in 3g non funziona mai, cosa dovrei fare?";VODAFONE;D
silvano46;2014-11-13;2014-11;2014;14:49;0;0;@ VodafoneIT No! Direttamente dal sito INTERNET di VODAFONE;VODAFONE;D
giorgio_fls;2014-11-13;2014-11;2014;14:21;0;0;"@ VodafoneIT stamattina il segnale si era ripristinato, quindi tutto risolto ;) grazie";VODAFONE;D
puccetto;2014-11-13;2014-11;2014;13:57;0;0;@ VodafoneIT prima mi chiamavate ogni giorno per cambiare operatore, adesso che ho deciso non mi richiamate più?;VODAFONE;D
emanueleiaquint;2014-11-13;2014-11;2014;12:26;0;0;@ VodafoneIT Sì so che da qui si verifica la copertura,ma chiedevo se nelle zone indicate verrà esteso il servizio 4g, visto che ora non c'è;VODAFONE;D
gioygibe;2014-11-13;2014-11;2014;10:34;0;0;@ VodafoneIT in zona reschigliano - sant'andrea - campodarsego (PADOVA) non funziona internet da mobile;VODAFONE;D
fabiobonzanini;2014-11-13;2014-11;2014;09:05;0;0;@ VodafoneIT Ho una sim con attivata la gigasummer che scade a breve e vorrei sapere se è possibile attivare Internet 1 anno 4G su quella sim;VODAFONE;D
Angipush;2014-11-13;2014-11;2014;09:03;0;0;@ VodafoneIT .. Buongiorno, ho attiva la Vodafone telefono senza limiti extra, con scadenza dei 30 mesi a Giugno 2015.;VODAFONE;D
giorgio_fls;2014-11-12;2014-11;2014;23:58;0;0;@ VodafoneIT mancanza di segnale a Torino (zona Lingotto). Altri riscontrano questo problema? # vodafonedown;VODAFONE;D
AriannaFoggiato;2014-11-12;2014-11;2014;22:49;0;0;@ VodafoneIT potete lasciare un'azienda senza telefono fisso e pos x più di un mese?!? Ma quanto ci vuole per un trasloco di linea?Avvocato?!;VODAFONE;D
maxPatriots;2014-11-12;2014-11;2014;21:05;0;0;@ VodafoneIT # tw190 con internet fly chiavetta raggiunti 7 gb oltre la soglia si ha velocità 64 kb/sec. oppure la navigazione viene bloccata?;VODAFONE;D
luisalivatino1;2014-11-12;2014-11;2014;19:55;0;0;@ VodafoneIT comprata ieri nano SIM, non funziona internet, un'ora ieri tra chat e telefono con 190, che manda a centro Vf per sostituz;VODAFONE;D
antoninoaiello1;2014-11-12;2014-11;2014;19:48;0;0;@ VodafoneIT salve sono la sig. Carini Carmela ho richiesto la portabilità del numero fisso 091957552 ma è stata fatta ma non fa chiamare;VODAFONE;D
Rachele_Pr;2014-11-12;2014-11;2014;19:42;0;1;"@ VodafoneIT Benissimo,grazie. Spero di risolvere quanto prima, é da agosto che mi state procurando ""disagi"" e per ora non aggiungo altro.";VODAFONE;D
MjVecchione;2014-11-12;2014-11;2014;12:17;0;0;@ VodafoneIT Un vostro operatore mi ha provato a chiamare ma non ero reperibile. Mi fate richiamare, grazie è importante!;VODAFONE;D
11zoeze;2014-11-12;2014-11;2014;10:19;0;0;@ VodafoneIT @ 11zoeze ho verificato la pag del supporto,volevo capire l iter corretto,essendo 1nuova linea e avendo avuto info discordanti!;VODAFONE;D
lucarge;2014-11-11;2014-11;2014;14:20;0;0;"@ VodafoneIT è un piacere navigare su internet con il vostro 4G ! Ah, avete anche un'assistenza fantastica ;)pic.twitter.com/FRmah79b30";VODAFONE;D
MarcoSktc;2014-11-11;2014-11;2014;13:45;0;0;@ VodafoneIT sono 4 giorni che nn prende il mio telefono cosa devo fare oltre a segnalare il problema cambiare operatore ?? Vergogna;VODAFONE;D
pastakyu;2014-11-11;2014-11;2014;12:14;0;0;@ VodafoneIT Ciao, sono disponibile ora, se riuscite a chiamare. Il mio numero è fra i vostri DM.;VODAFONE;D
gabriperego;2014-11-11;2014-11;2014;09:20;0;0;@ VodafoneIT Ciao, ho bisogno di fare un rinnovo anticipato di Fly internet. Da web come sempre non funziona, potete chiamarmi?;VODAFONE;D
L0VEISNTOVER;2014-11-10;2014-11;2014;20:13;0;0;@ VodafoneIT Vodafone Unlimited, Internet e SMS verso tutti illimitatamente a 11,90 al mese, per sempre.;VODAFONE;D
krishnadeltoso;2014-11-10;2014-11;2014;18:48;0;0;@ VodafoneIT Ciao ^MR, grazie del tweet. Ho appena inviato il DM. Questo pomeriggio niente linea, spero riusciate a risolvere. Buona serata!;VODAFONE;D
g_izzi;2014-11-10;2014-11;2014;15:52;0;0;@ VodafoneIT Disservizi e cadute di linea a Fondi (LT). In molti abbiamo difficoltà ad usare il cellulare. Per favore verificate se tutto ok;VODAFONE;D
alessio1091;2014-11-10;2014-11;2014;14:06;0;0;@ VodafoneIT ho problemi di rete non prende più;VODAFONE;D
Dino_di_pietro;2014-11-08;2014-11;2014;20:40;0;0;@ VodafoneIT ho provato a chiamare dalla nuova Sim..al numero42995.. Non funziona;VODAFONE;D
cartastampata;2014-11-08;2014-11;2014;17:53;0;0;@ VodafoneIT Avrei bisogno di contattarvi per un problema legato al collegamento internet;VODAFONE;D
antluc80;2014-11-08;2014-11;2014;15:17;0;0;@ VodafoneIT Salve, mi aiutate a risolvere il problema circa l'impossibilità di aggiungere al mio profilo vodafone il numero di rete fissa?;VODAFONE;D
savio76c;2014-11-08;2014-11;2014;15:13;0;0;@ VodafoneIT salve sono stato contattato da Vodafone per passare della linea mi doveva arrivare la SIM il 5/11ma non mi e' arrivata.;VODAFONE;D
marbie65;2014-11-08;2014-11;2014;14:56;0;0;@ VodafoneIT State solo facendo passare del tempo in modo che mi stufi e compri un'altra chiavetta internet key.Con Windows 8la chiave nonva;VODAFONE;D
gogga82;2014-11-08;2014-11;2014;14:48;0;1;@ VodafoneIT indecenti!!!da 3 giorni senza linea voce e dati per colpa di vostri tecnici incapaci!!!e noi utenti paghiamo in € e danni!!!!;VODAFONE;D
rjstamp;2014-11-08;2014-11;2014;13:06;0;0;"@ VodafoneIT non posso chiamare nulla da quella scheda perché cita ""nessun servizio"";;@;;""531055057203367936";VODAFONE;D
vesuvio1977;2014-11-08;2014-11;2014;12:35;0;0;@ VodafoneIT abbiate almeno la bontà di nn prendere in giro le persone mandando ogni giorno sms che avvisano la sua linea sarà attivata oggi!;VODAFONE;D
crippamarianna;2014-11-08;2014-11;2014;12:27;0;0;@ VodafoneIT su linea fissa;VODAFONE;D
lucfai;2014-11-08;2014-11;2014;12:17;0;0;@ VodafoneIT Buongiorno da ieri ho problemi con la connessione dati ho un samsung note3;VODAFONE;D
alessio_devita;2014-11-08;2014-11;2014;10:51;0;0;@ VodafoneIT # tw190 Ho attivato la special 1000 dove sono previsti 2gb di internet in 4g.Ho ricevuto una sim normale non 4g.Come mai?;VODAFONE;D
Laura__Vittoria;2014-11-07;2014-11;2014;22:59;0;0;@ VodafoneIT per le chiamate quoditiane con le quali vi stalkerizzeremo # tw190 # vodafone;VODAFONE;D
vambo11;2014-11-07;2014-11;2014;19:17;0;0;@ VodafoneIT anche la zona tra Neviano Arduini e Scurano in provincia di parma ci sono grossi problemi di linea causa un fulmine;VODAFONE;D
adefaveri;2014-11-07;2014-11;2014;17:45;0;0;@ VodafoneIT basta chiamare! non voglio ancora la visita di un vostro consulente! è già venuto e sono già cliente! (ma ci sto ripensando...);VODAFONE;D
The_Real_DIDI;2014-11-07;2014-11;2014;17:24;0;0;@ VodafoneIT Da stamattina è passato il mio numero ex Tim. Tutto Ok ma navigo solo in UMTS pur avendo copertura 4G e avendo ricaricato.;VODAFONE;D
AndreaTriani;2014-11-07;2014-11;2014;13:04;0;0;@ VodafoneIT il segnale è tornato 10 minuti fa e mancava da ieri sera. Anguillara Sabazia, Provincia di Roma;VODAFONE;D
EriKhia;2014-11-07;2014-11;2014;10:29;0;0;@ VodafoneIT @ EriKhia mi riferisco al contatore internet e ai costi nel dettaglio.;VODAFONE;D
vicesig;2014-11-07;2014-11;2014;09:24;0;0;@ VodafoneIT ogni tanto a Creazzo (VI) e in centro a PD (zona Altinate) internet non funziona. 100% di segnale, H+, ma non carica.;VODAFONE;D
PaninoAllaSpina;2014-11-07;2014-11;2014;09:13;0;0;@ VodafoneIT é da poco più di una settimana che ad Airasca in provincia di Torino non si può navigare più su internet in 3G # tw190;VODAFONE;D
maria_sacher;2014-11-07;2014-11;2014;09:05;0;0;@ VodafoneIT Buongiorno,vorrei avere info su costi di connessione mensile chiavetta Internet perché ho un altro operatore e nn mi trovo bene;VODAFONE;D
AndreaTriani;2014-11-07;2014-11;2014;05:08;0;1;@ VodafoneIT sono senza segnale da ore. Accade spesso quando piove. Ė possibile rimediare? Situazione insostenibile.;VODAFONE;D
vambo11;2014-11-06;2014-11;2014;20:25;0;0;@ VodafoneIT nella zona di parma sapete se ci sono problemi alla rete?oggi non riuscivo a fare connessioni solo chiamate....grazie ciao;VODAFONE;D
MarcoCristofar;2014-11-06;2014-11;2014;19:14;0;0;@ VodafoneIT ciao Vodafone, il problema è che ho fatto un abbonamento con lte incluso ma la scheda sim inviata a casa non supporta lte...;VODAFONE;D
giulietti_m;2014-11-06;2014-11;2014;17:41;0;0;@ VodafoneIT appena passato a Vodafone.iPhone 4s dice Nessun Servizio.Internet funziona.cosa faccio?mio unico telefono.A bit desperate.;VODAFONE;D
marcomiscio;2014-11-06;2014-11;2014;17:25;0;0;@ VodafoneIT sono tre giorni che provo a chiamare i numeri verdi per dei problemi amministrativi, ma senza esito. inizio a infastidirmi.;VODAFONE;D
IAmNobody90;2014-11-06;2014-11;2014;16:49;0;0;@ VodafoneIT la delusione nel vedere che il proprio wifi non funziona! ultimamente solo delusioni e fregature! # pessimo;VODAFONE;D
effellex;2014-11-06;2014-11;2014;13:05;0;0;@ VodafoneIT vorrei parlare con un operatore, ma quando mi richiamate cade sempre la linea;VODAFONE;D
effellex;2014-11-06;2014-11;2014;12:12;2;1;@ VodafoneIT perché fate apposta a nn farmi parlare con un operatore? Siete # scandalosi cade sempre la linea. # lasciavodafone;VODAFONE;D
davide_canella;2014-11-06;2014-11;2014;11:55;0;0;@ VodafoneIT come minchia accedo a Internet per fare la ricarica se il credito é negativo?? 12 anni in # Vodafone e questo é surreale...;VODAFONE;D
Volus11;2014-11-06;2014-11;2014;08:53;0;0;@ VodafoneIT ieri mi avete attivato Zero Partita IVA e oggi non riesco a chiamare nessuno! Bel servizio che mi state dando!;VODAFONE;D
robernauta;2014-11-05;2014-11;2014;21:18;0;0;@ VodafoneIT ma si può fare chiamare alle 21:15! Datevi una regolata;VODAFONE;D
MariVisconti_;2014-11-05;2014-11;2014;19:36;0;0;@ VodafoneIT ciao, non mi arrivano più tramite SMS le notifiche di twitter..è un problema di twitter o della linea? Grazie!;VODAFONE;D
brother_jude;2014-11-05;2014-11;2014;19:10;0;0;"@ VodafoneIT mi dite come faccio a sapere quanto internet ho se trovo continuamente ""Servizio temporaneamente non disponibile"" ? un numero??";VODAFONE;D
Piccola_Eri;2014-11-05;2014-11;2014;18:03;0;0;@ VodafoneIT ho provato cambiando diversi telefoni ma nn prende la linea, solo chiamate emergenza quindi presuppongo sia un problema di SIM.;VODAFONE;D
Piccola_Eri;2014-11-05;2014-11;2014;14:58;0;0;@ vodafoneIT necessito di assistenza sulla mia SIM.nn posso chiamare il 190. Vorrei scrivervi in privato x esporre il problema;VODAFONE;D
Emanuele_Romano;2014-11-05;2014-11;2014;11:37;0;0;@ VodafoneIT in zona collemeto, soleto e copertino switch della rete 4g, 3g, edge per poi rimanere senza segnale.;VODAFONE;D
Elisa_Chiara84;2014-11-05;2014-11;2014;11:32;0;0;"@ VodafoneIT in paese si lamentano in molti!Non è possibile che solo qui a ORMEA ""CN"" basti un po' di vento o pioggia x restare isolati!!!";VODAFONE;D
Elisa_Chiara84;2014-11-05;2014-11;2014;11:31;0;0;@ VodafoneIT a Ormea siamo senza segnale mobile!!!FATE QUALCOSA!!Basta un po' di vento e restiamo isolati!!!O fate qlcs o cambiamo gestore!!!;VODAFONE;D
giusbarbi;2014-11-05;2014-11;2014;09:48;0;0;@ VodafoneIT fissa. Vorrei sapere se è necessario l'intervento del tecnico per una nuova linea (le prese e gli allacci sono già presenti);VODAFONE;D
St3fan80;2014-11-04;2014-11;2014;23:06;0;0;@ VodafoneIT pago 5 euro al mese per questo? http://www.speedtest.net/my-result/i/1023297685 … segnale pieno 4g . Da 2 settimane vado peggio che in 3G alba adriatica;VODAFONE;D
